"CAMIS","DBA","BUILDING","STREET","BORO","ZIPCODE","PHONE","CUISINE_DESC","STREET1"
"40581379","STARBUCKS","10712","CONTINENTAL AVENUE","Queens","11375","7187934057","Café/Coffee/Tea","10712 CONTINENTAL AVENUE"
"50100768","Infit Nutrition","6944","COOPER AVE","Queens","11385","9175691289","Juice, Smoothies, Fruit Salads","6944 COOPER AVE"
"50056382","ARTISTIC STITCH SPORTS COMPLEX(PARTY PLACE)","7908","COOPER AVE","Queens","11385","7184161380","Pizza","7908 COOPER AVE"
"50015035","AUNTIE ANNE'S PRETZELS","8000","COOPER AVE","Queens","11385","5164588020","Bagels/Pretzels","8000 COOPER AVE"
"50067499","COOPER BEER GARDEN","8000","COOPER AVE","Queens","11385","9175829665","Hamburgers","8000 COOPER AVE"
"50084875","SHIRO OF JAPAN","8040","COOPER AVE","Queens","11385","7183268704","Japanese","8040 COOPER AVE"
"40396521","TEE DEE'S TAVERN","64-31","COOPER AVENUE","Queens","11385","7188218229","Irish","64-31 COOPER AVENUE"
"40377294","MCDONALD'S","7002","COOPER AVENUE","Queens","11385","7184970722","Hamburgers","7002 COOPER AVENUE"
"41231500","STARBUCKS","8000","COOPER AVENUE","Queens","11385","7184161521","Café/Coffee/Tea","8000 COOPER AVENUE"
"41265425","CHILI'S GRILL & BAR","8016","COOPER AVENUE","Queens","11385","7183664272","American","8016 COOPER AVENUE"
"41237575","COLD STONE CREAMERY","8028","COOPER AVENUE","Queens","11385","7183863835","Ice Cream, Gelato, Yogurt, Ices","8028 COOPER AVENUE"
"41037299","LEONE'S PIZZERIA & RESTAURANT","84-02","COOPER AVENUE","Queens","11385","7188944132","Pizza/Italian","84-02 COOPER AVENUE"
"50033327","LUCKY CORNAGA CHINESE RESTAURANT","1420","CORNAGA AVE","Queens","11691","7188683051","Chinese","1420 CORNAGA AVE"
"50008666","DELEON BAKERY & RESTAURANT","18-58","CORNAGA AVENUE","Queens","11691","5162330098","Spanish","18-58 CORNAGA AVENUE"
"41097313","LA FLOR DEL PARAISO RESTAURANT","1715","CORNELIA STREET","Queens","11385","7183812970","Spanish","1715 CORNELIA STREET"
"50056748","YUMMY CHINESE","1717","CORNELIA STREET","Queens","11385","7183868883","Chinese","1717 CORNELIA STREET"
"50043786","CIENEGA LAS TLAYUDAS DE OAXACA","10432","CORONA AVE","Queens","11368","3473532366","Mexican","10432 CORONA AVE"
"41641855","TACOS Y QUESADILLAS MEXICO","10440","CORONA AVE","Queens","11368","7182714260","Mexican","10440 CORONA AVE"
"40996737","DON ALEX RESTAURANT","1062426","CORONA AVE","Queens","","7182718687","Peruvian","1062426 CORONA AVE"
"50078421","CAMPEON DEL POLLO RESTAURANT","10702","CORONA AVE","Queens","11368","7182711455","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","10702 CORONA AVE"
"50056033","LA COLOMBIANITA BAKERY","10837","CORONA AVE","Queens","11368","7183930063","Bakery","10837 CORONA AVE"
"50097500","SAME CANTEEN","9016","CORONA AVE","Queens","11373","9177451400","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","9016 CORONA AVE"
"50044125","LITTLE HOUSE CAFE","9019","CORONA AVE","Queens","11373","7185920888","Asian","9019 CORONA AVE"
"50070952","PAPA JOHN'S PIZZA ELMHURST","9035","CORONA AVE","Queens","11373","7187607272","Pizza","9035 CORONA AVE"
"50093665","DOMINO'S","9045","CORONA AVE","Queens","11373","7184573030","Pizza","9045 CORONA AVE"
"50051769","FREEDOM DOVE","9053","CORONA AVE","Queens","11373","7185929773","Chinese","9053 CORONA AVE"
"50071464","CORONA DINER","9128","CORONA AVE","Queens","11373","7186990866","American","9128 CORONA AVE"
"50086042","SONEROS NIGHT CLUB BAR","9202","CORONA AVE","Queens","11373","9177498127","Spanish","9202 CORONA AVE"
"50058511","MI TAQUERIA TOLTE RESTAURANT","9210","CORONA AVE","Queens","11373","7187603778","Mexican","9210 CORONA AVE"
"40572960","RIO DE LA PLATA BAKERY","9465","CORONA AVE","Queens","11373","7182715422","Bakery","9465 CORONA AVE"
"50011935","MANUEL E  RESTAURANT","103-28","CORONA AVENUE","Queens","11368","7186990003","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","103-28 CORONA AVENUE"
"50066035","LOS ANDES RESTAURANT PANDERIA","106-16","CORONA AVENUE","Queens","11368","347 3553677","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","106-16 CORONA AVENUE"
"50006966","PARAISO COLOMBIANO RESTAURANT","106-20","CORONA AVENUE","Queens","11368","7186995054","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","106-20 CORONA AVENUE"
"50082183","PANDA GARDEN","107-18","CORONA AVENUE","Queens","11368","7186998781","Chinese","107-18 CORONA AVENUE"
"41007188","SUBWAY","108-11","CORONA AVENUE","Queens","11368","7182711633","Sandwiches","108-11 CORONA AVENUE"
"41220121","LA ANTIOQUENA BAKERY # 1","90-51","CORONA AVENUE","Queens","11373","7187603333","Bakery","90-51 CORONA AVENUE"
"40940996","DOMINO'S","9045","CORONA AVENUE","Queens","11373","7184573030","Pizza","9045 CORONA AVENUE"
"41648461","TROPIC POLLO","9059","CORONA AVENUE","Queens","11373","7185921868","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","9059 CORONA AVENUE"
"41456436","MARINA BIZCOCHOS","9308","CORONA AVENUE","Queens","11373","7185927222","Bakery","9308 CORONA AVENUE"
"50009070","MARY'S DOMINICAN CAKE","94-54A","CORONA AVENUE","Queens","11373","7185924055","Bakery","94-54A CORONA AVENUE"
"41454244","COSTA VERDE","94-59","CORONA AVENUE","Queens","11373","7182710900","Peruvian","94-59 CORONA AVENUE"
"40554463","EL GAUCHITO RESTAURANT","94-60","CORONA AVENUE","Queens","11373","7182718198","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","94-60 CORONA AVENUE"
"41486332","IL TRIANGOLO","9601","CORONA AVENUE","Queens","11368","7182711250","Italian","9601 CORONA AVENUE"
"50077727","SABOR PERUANO RESTAURANT","98-53","CORONA AVENUE","Queens","11368","7184244755","Peruvian","98-53 CORONA AVENUE"
"50035589","DAE SONG CHINESE RESAURANT","4332","CORPORAL KENNEDY ST","Queens","11361","7182292279","Chinese","4332 CORPORAL KENNEDY ST"
"50100973","FARMER'S FRIDGE - CUNY LAW","2","COURT SQ","Queens","11101","3122290099","American","2 COURT SQ"
"50033318","GREEN APPLE DELIGHT","2912","CRESCENT ST","Queens","11102","7187777731","Juice, Smoothies, Fruit Salads","2912 CRESCENT ST"
"50058456","SAMI'S KABAB HOUSE","3557","CRESCENT ST","Queens","11106","9178327165","Afghan","3557 CRESCENT ST"
"50056456","BENTON","3739","CRESCENT ST","Queens","11101","7183923686","Japanese","3739 CRESCENT ST"
"50054205","BAKER HOUSE MARKET","4107","CRESCENT ST","Queens","11101","7184722450","Korean","4107 CRESCENT ST"
"50087862","CHIP LIC","4215","CRESCENT ST","Queens","11101","3478087700","Café/Coffee/Tea","4215 CRESCENT ST"
"50092485","Moge Tee","4232","CRESCENT ST","Queens","11101","6467646463","Café/Coffee/Tea","4232 CRESCENT ST"
"50081288","LUZZO'S","4260","CRESCENT ST","Queens","11101","7184330555","Pizza/Italian","4260 CRESCENT ST"
"50070553","INDIE LIC","4310","CRESCENT ST","Queens","11101","7184826954","Sandwiches/Salads/Mixed Buffet","4310 CRESCENT ST"
"50015892","LA SALA","32-05","CRESCENT STREET","Queens","11106","7186066121","American","32-05 CRESCENT STREET"
"50002292","THE BARONESS BAR","41-26","CRESCENT STREET","Queens","11101","7187845065","Hamburgers","41-26 CRESCENT STREET"
"50008765","WOL HOE BONG","16210","CROCHERON AVE","Queens","11358","7183583333","Korean","16210 CROCHERON AVE"
"50095306","SPARK","161-19","CROCHERON AVENUE","Queens","11358","3475423915","Other","161-19 CROCHERON AVENUE"
"41402050","RED BAR","16121","CROCHERON AVENUE","Queens","11358","7183530044","Korean","16121 CROCHERON AVENUE"
"50000738","D'ANNA'S DELI & PIZZERIA","169-08","CROCHERON AVENUE","Queens","11358","7188780042","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","169-08 CROCHERON AVENUE"
"50073395","ALL AMERICAN BAGEL BARISTA II","2010","CROSS BAY BLVD","Queens","11693","9175892704","Café/Coffee/Tea","2010 CROSS BAY BLVD"
"41302151","GOLDEN WAY CHINESE RESTAURANT","133-09","CROSS BAY BOULEVARD","Queens","11417","7188458899","Chinese","133-09 CROSS BAY BOULEVARD"
"41624694","MCDONALD'S","15940","CROSS BAY BOULEVARD","Queens","11414","7188432036","American","15940 CROSS BAY BOULEVARD"
"40547933","ROMA VIEW CATERING","160-05","CROSS BAY BOULEVARD","Queens","11414","7186413100","American","160-05 CROSS BAY BOULEVARD"
"40694203","DUNKIN'","163-02","CROSS BAY BOULEVARD","Queens","11414","7188433100","Donuts","163-02 CROSS BAY BOULEVARD"
"41604732","KING'S CHEF","153-27","CROSS ISLAND PARKWAY","Queens","11357","7187678100","Chinese","153-27 CROSS ISLAND PARKWAY"
"40948868","SALERNO PASTRY CAFE","153-71","CROSS ISLAND PARKWAY","Queens","11357","7183574808","Bakery","153-71 CROSS ISLAND PARKWAY"
"40980922","BAYSIDE MARINA SNACK BAR","28-05","CROSS ISLAND PARKWAY","Queens","11360","7182290097","American","28-05 CROSS ISLAND PARKWAY"
"50070291","Vivo!","20110","CROSS ISLAND PKWY","Queens","11360","3039998041","Mediterranean","20110 CROSS ISLAND PKWY"
"50098588","TB CHINESE CUISINE (CHINESE SZECHUAN)","20806","CROSS ISLAND PKWY","Queens","11360","7183528800","Chinese","20806 CROSS ISLAND PKWY"
"41389443","PETER'S ISLAND CAFE","1","CROSS ISLAND PLAZA","Queens","11422","7187231925","American","1 CROSS ISLAND PLAZA"
"50058050","WOODHAVEN CAFE & PIZZERIA","10509","CROSSBAY BLVD","Queens","11417","7185296100","Pizza","10509 CROSSBAY BLVD"
"50035115","CROSSBAY DELI & GRILL","10510","CROSSBAY BLVD","Queens","11417","7188488887","Delicatessen","10510 CROSSBAY BLVD"
"50018441","VIVA MIS EMPANADAS","13311","CROSSBAY BLVD","Queens","11417","7183227460","Mexican","13311 CROSSBAY BLVD"
"50088705","TEO'S RESTAURANT","13509","CROSSBAY BLVD","Queens","11417","3477252573","Spanish","13509 CROSSBAY BLVD"
"50078751","Aldo's pizza","13701","CROSSBAY BLVD","Queens","11417","7187380021","Pizza/Italian","13701 CROSSBAY BLVD"
"50045442","HANA ASIAN BISTRO","15003","CROSSBAY BLVD","Queens","11417","7188356888","Asian","15003 CROSSBAY BLVD"
"50096075","KANDELA","15003","CROSSBAY BLVD","Queens","11417","7188778604","Mexican","15003 CROSSBAY BLVD"
"50093494","DOMINO'S","15013","CROSSBAY BLVD","Queens","11417","7187382424","Pizza","15013 CROSSBAY BLVD"
"50040799","EAT AND GO","15814","CROSSBAY BLVD","Queens","11414","7188480746","Turkish","15814 CROSSBAY BLVD"
"50089451","HOOKAH ON THE BAY","16108","CROSSBAY BLVD","Queens","11414","3478220957","Mediterranean","16108 CROSSBAY BLVD"
"50072020","DIVINO'S","16402","CROSSBAY BLVD","Queens","11414","7187382005","Italian","16402 CROSSBAY BLVD"
"50000205","MIA HALAL FOOD","105-07","CROSSBAY BOULEVARD","Queens","11417","7183743902","Middle Eastern","105-07 CROSSBAY BOULEVARD"
"41311804","ESQUIRE DINER","105-45","CROSSBAY BOULEVARD","Queens","11417","7188457600","American","105-45 CROSSBAY BOULEVARD"
"40723447","ADRIAN & ROCKY'S CATERING","13208","CROSSBAY BOULEVARD","Queens","11417","7188455525","American","13208 CROSSBAY BOULEVARD"
"40660193","COOKIE'S LOUNGE","13208","CROSSBAY BOULEVARD","Queens","11417","7188355693","American","13208 CROSSBAY BOULEVARD"
"41635838","DANNY'S SZECHUAN GARDEN RESTAURANT","156-40","CROSSBAY BOULEVARD","Queens","11414","7187386500","Chinese/Japanese","156-40 CROSSBAY BOULEVARD"
"50015953","GREEK GRILL","156-40","CROSSBAY BOULEVARD","Queens","11414","7188439000","Greek","156-40 CROSSBAY BOULEVARD"
"40364744","NEW PARK PIZZERIA & RESTAURANT","156-71","CROSSBAY BOULEVARD","Queens","11414","7186413082","Pizza/Italian","156-71 CROSSBAY BOULEVARD"
"50077042","COLD STONE CREAMERY","157-14","CROSSBAY BOULEVARD","Queens","11414","7188436977","Ice Cream, Gelato, Yogurt, Ices","157-14 CROSSBAY BOULEVARD"
"40534973","LIMITLESS FITNESS","15705","CROSSBAY BOULEVARD","Queens","11414","7188454653","Juice, Smoothies, Fruit Salads","15705 CROSSBAY BOULEVARD"
"40424515","PASTICCERIA LA TORRE","158-12","CROSSBAY BOULEVARD","Queens","11414","7188432306","Bakery","158-12 CROSSBAY BOULEVARD"
"41603186","BRUNO'S RESTAURANT","158-22","CROSSBAY BOULEVARD","Queens","11414","7183227866","Italian","158-22 CROSSBAY BOULEVARD"
"41659905","TWIST IT TOP IT FROZEN YOGURT","15818","CROSSBAY BOULEVARD","Queens","11414","7183238947","Ice Cream, Gelato, Yogurt, Ices","15818 CROSSBAY BOULEVARD"
"50071370","HAGANE HIBACHI JAPANESE GRILL","161-02","CROSSBAY BOULEVARD","Queens","11414","6466888368","Japanese","161-02 CROSSBAY BOULEVARD"
"40367749","LENNY'S CLAM BAR","161-03","CROSSBAY BOULEVARD","Queens","11414","7188455100","Seafood","161-03 CROSSBAY BOULEVARD"
"41099430","BROTHERS RAVIOLI","161-16","CROSSBAY BOULEVARD","Queens","11414","7188437263","Italian","161-16 CROSSBAY BOULEVARD"
"40395110","PRIMA PASTA & CAFE","161-50","CROSSBAY BOULEVARD","Queens","11414","7186597278","Italian","161-50 CROSSBAY BOULEVARD"
"41400630","SAFFRON","161-50","CROSSBAY BOULEVARD","Queens","11414","3473924152","Spanish","161-50 CROSSBAY BOULEVARD"
"50084783","FRENASIA","163-35","CROSSBAY BOULEVARD","Queens","11414","7183227690","Japanese","163-35 CROSSBAY BOULEVARD"
"41381542","MMM...THAT'S A WRAP","16312","CROSSBAY BOULEVARD","Queens","11414","7183229727","American","16312 CROSSBAY BOULEVARD"
"41305598","LUGO LOUNGE & RESTAURANT","1089","CYPRESS AVENUE","Queens","11385","7183665366","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","1089 CYPRESS AVENUE"
"41398172","SATYR GRILL","1109","CYPRESS AVENUE","Queens","11385","7184564745","American","1109 CYPRESS AVENUE"
"50011515","SZE'S GARDEN","201","CYPRESS AVENUE","Queens","11385","7183869741","Chinese","201 CYPRESS AVENUE"
"50017217","SHERWOODS KEEP","205","CYPRESS AVENUE","Queens","11385","7183810400","American","205 CYPRESS AVENUE"
"50102250","XOXO KITCHEN & BAKERY","883","CYPRESS AVENUE","Queens","11385","5189307739","American","883 CYPRESS AVENUE"
"50003343","HOUDINI KITCHEN LAB","1563","DECATUR STREET","Queens","11385","7184563770","Pizza/Italian","1563 DECATUR STREET"
"50102668","APOLLO CAFE & BAKERY","4102","DELONG ST","Queens","11355","9173738400","Café/Coffee/Tea","4102 DELONG ST"
"50081395","GOLDEN PALACE","4120","DELONG ST","Queens","11355","7188869588","Chinese","4120 DELONG ST"
"50015450","SAGWA NAMOO","16207","DEPOT RD","Queens","11358","7183210085","Korean","16207 DEPOT RD"
"50085715","COMMA CAFE","16267","DEPOT RD","Queens","11358","7185392606","Café/Coffee/Tea","16267 DEPOT RD"
"41497107","MYUNG SAN RESTAURANT","162-21","DEPOT ROAD","Queens","11358","7188881245","Korean","162-21 DEPOT ROAD"
"41356229","INCHEON RESTAURANT","16225","DEPOT ROAD","Queens","11358","7183211533","Korean","16225 DEPOT ROAD"
"50067454","GOOD EATS BISTRO","10015","DITMARS BLVD","Queens","11369","5163224390","American","10015 DITMARS BLVD"
"50069976","NEW YORK LAGUARDIA AIRPORT MARRIOTT","10205","DITMARS BLVD","Queens","11369","7185658900","American","10205 DITMARS BLVD"
"50078448","GRAND ASTORIA FAMILY PIZZA","1927","DITMARS BLVD","Queens","11105","9178212766","Pizza","1927 DITMARS BLVD"
"50080135","ADRIAEN BLOCK","1933","DITMARS BLVD","Queens","11105","7186061391","American","1933 DITMARS BLVD"
"50076919","YOGURT LA CREPE","2902","DITMARS BLVD","Queens","11105","9179326930","Jewish/Kosher","2902 DITMARS BLVD"
"50043895","CREATE","2921","DITMARS BLVD","Queens","11105","3477398424","American","2921 DITMARS BLVD"
"41657408","BUBBA'S BISTRO","3113","DITMARS BLVD","Queens","11105","7187282227","Creole/Cajun","3113 DITMARS BLVD"
"50059516","KILO ASTORIA","3127","DITMARS BLVD","Queens","11105","7186069300","Brazilian","3127 DITMARS BLVD"
"50044186","LEFKOS PYRGOS","3302","DITMARS BLVD","Queens","11105","7189324423","Bakery","3302 DITMARS BLVD"
"50087818","CIMCIM","3308","DITMARS BLVD","Queens","11105","7185452200","Mediterranean","3308 DITMARS BLVD"
"50095550","ROSATORO","3502","DITMARS BLVD","Queens","11105","7187772010","Peruvian","3502 DITMARS BLVD"
"50043723","SAKURA KAI","3515","DITMARS BLVD","Queens","11105","7187772188","Japanese","3515 DITMARS BLVD"
"50092246","VIVI BUBBLE TEA","3516","DITMARS BLVD","Queens","11105","7182786075","Café/Coffee/Tea","3516 DITMARS BLVD"
"50007942","TRU","3519","DITMARS BLVD","Queens","11105","6468786000","Greek","3519 DITMARS BLVD"
"50065639","QUEENS ROOM","3602","DITMARS BLVD","Queens","11105","3479873994","American","3602 DITMARS BLVD"
"41675589","AJI SUSHI HOUSE","3606","DITMARS BLVD","Queens","11105","7187778885","Japanese","3606 DITMARS BLVD"
"50065797","UNCLE JACK'S MEAT HOUSE","3618","DITMARS BLVD","Queens","11105","9177451553","American","3618 DITMARS BLVD"
"50101268","VANILA N BEAN","3706","DITMARS BLVD","Queens","11105","9175795440","Café/Coffee/Tea","3706 DITMARS BLVD"
"40530266","THE BAGEL HOUSE","3811","DITMARS BLVD","Queens","11105","7187261869","Bakery","3811 DITMARS BLVD"
"50005093","SUBWAY","4316","DITMARS BLVD","Queens","11105","7187281211","Sandwiches/Salads/Mixed Buffet","4316 DITMARS BLVD"
"50068312","KRAVE CAFE & GRILL","4501","DITMARS BLVD","Queens","11105","7182047711","American","4501 DITMARS BLVD"
"41239724","LAGUARDIA PLAZA HOTEL/PAVILLION GRILL","104-04","DITMARS BOULEVARD","Queens","11369","7182691713","American","104-04 DITMARS BOULEVARD"
"41715730","MIA PIZZA","2417","DITMARS BOULEVARD","Queens","11105","7187771700","Pizza","2417 DITMARS BOULEVARD"
"40711301","CHICKEN FESTIVAL","29-19","DITMARS BOULEVARD","Queens","11105","7187289696","Chicken","29-19 DITMARS BOULEVARD"
"40764527","PIZZA PALACE","29-29","DITMARS BOULEVARD","Queens","11105","7187281060","Pizza","29-29 DITMARS BOULEVARD"
"50080484","BURGEROLOGY","31-29","DITMARS BOULEVARD","Queens","11105","5164391009","American","31-29 DITMARS BOULEVARD"
"40901879","TAVERNA KYCLADES","33-07","DITMARS BOULEVARD","Queens","11105","7185458666","Seafood","33-07 DITMARS BOULEVARD"
"41416119","TASTY'S DINER","3304","DITMARS BOULEVARD","Queens","11105","7187778830","American","3304 DITMARS BOULEVARD"
"41031977","BROOKLYN BAGEL & COFFEE COMPANY","35-09","DITMARS BOULEVARD","Queens","11105","7189328280","Bagels/Pretzels","35-09 DITMARS BOULEVARD"
"41702100","THE THIRSTY KOALA","35-12","DITMARS BOULEVARD","Queens","11105","7186265430","Australian","35-12 DITMARS BOULEVARD"
"41687082","THE POMEROY","36-12","DITMARS BOULEVARD","Queens","11105","7187266669","American","36-12 DITMARS BOULEVARD"
"41696092","TUFINO PIZZERIA NAPOLETANA","3608","DITMARS BOULEVARD","Queens","11105","7182784800","Italian","3608 DITMARS BOULEVARD"
"40544948","ALBA'S PIZZA","3620","DITMARS BOULEVARD","Queens","11105","7189325924","Pizza","3620 DITMARS BOULEVARD"
"41315709","MARTHAS COUNTRY BAKERY","3621","DITMARS BOULEVARD","Queens","11105","7185459737","Bakery","3621 DITMARS BOULEVARD"
"41547909","OISHII SUSHI JAPAN`","3704","DITMARS BOULEVARD","Queens","11105","7186260588","Japanese","3704 DITMARS BOULEVARD"
"50001201","PORTO BELLO PIZZERIA & RESTAURANT","43-18","DITMARS BOULEVARD","Queens","11105","7182048766","Pizza/Italian","43-18 DITMARS BOULEVARD"
"41136521","DUNKIN', BASKIN ROBBINS","4322","DITMARS BOULEVARD","Queens","11105","7182042110","Donuts","4322 DITMARS BOULEVARD"
"41315707","LOUKOUMI TAVERNA","45-07","DITMARS BOULEVARD","Queens","11105","7186263200","Greek","45-07 DITMARS BOULEVARD"
"41711596","SERGIO'S PIZZA & DELI","48-03","DITMARS BOULEVARD","Queens","11105","7182748595","Delicatessen","48-03 DITMARS BOULEVARD"
"41158108","NICK'S GOURMET DELI","7415","DITMARS BOULEVARD","Queens","11370","7182788338","American","7415 DITMARS BOULEVARD"
"50038140","HAPPY STONY NOODLE","8347","DONGAN AVE","Queens","11373","7183350500","Chinese","8347 DONGAN AVE"
"50048574","BEST GARDEN CHINESE RESTAURANT","44-35","DOUGLASTON PARKWAY","Queens","11363","7186311888","Chinese","44-35 DOUGLASTON PARKWAY"
"41204498","IL SAPORE ITALIANO PIZZERIA","4417","DOUGLASTON PARKWAY","Queens","11363","7182248009","Pizza/Italian","4417 DOUGLASTON PARKWAY"
"50098495","PARKWAY DINER","4425","DOUGLASTON PKWY","Queens","11363","7182240101","American","4425 DOUGLASTON PKWY"
"50053898","HARBOR INN SPORTS BAR","6463","DRY HARBOR RD","Queens","11379","6466435140","Bottled beverages, including water, sodas, juices, etc.","6463 DRY HARBOR RD"
"50000348","GINO'S PIZZA EXPRESS","62-69","DRY HARBOR ROAD","Queens","11379","7188061650","Pizza","62-69 DRY HARBOR ROAD"
"50089111","FRAMBOISE PATISSERIE","64-59","DRY HARBOR ROAD","Queens","11379","7183261579","Bakery","64-59 DRY HARBOR ROAD"
"40705733","HARBOR PIZZA","64-60","DRY HARBOR ROAD","Queens","11379","7184162139","Pizza","64-60 DRY HARBOR ROAD"
"40868810","TAJ DONUT SHOP","8915","EAST 165TH STREET","Queens","11432","3477773150","Donuts","8915 EAST 165TH STREET"
"50082604","MIDDLE VILLAGE BAGELS","7916","ELIOT AVE","Queens","11379","7184578936","American","7916 ELIOT AVE"
"50088301","MY SUSHI  & JAPANESE RESTAURANT","7920","ELIOT AVE","Queens","11379","7184240988","Japanese","7920 ELIOT AVE"
"50103415","THE VILLAGE SALOON","8211","ELIOT AVE","Queens","11379","7187868292","American","8211 ELIOT AVE"
"41428580","BUON","74-02","ELIOT AVENUE","Queens","11379","7184782200","Italian","74-02 ELIOT AVENUE"
"40783748","PHILLIES PIZZERIA II","74-02","ELIOT AVENUE","Queens","11379","7183971340","Pizza/Italian","74-02 ELIOT AVENUE"
"41041936","ANDREW'S PIZZERIA","79-22","ELIOT AVENUE","Queens","11379","7184581481","Pizza/Italian","79-22 ELIOT AVENUE"
"40397056","SHARMEL CATERERS","728","EMPIRE AVENUE","Queens","11691","7183273575","Jewish/Kosher","728 EMPIRE AVENUE"
"40364449","GOTTSCHEER HALL","657","FAIRVIEW AVENUE","Queens","11385","7183663030","German","657 FAIRVIEW AVENUE"
"50087057","WINGS & SEAFOOD","785","FAIRVIEW AVENUE","Queens","11385","7183662121","American","785 FAIRVIEW AVENUE"
"50063916","BOSNA EXPRESS","791","FAIRVIEW AVENUE","Queens","11385","7184977577","Middle Eastern","791 FAIRVIEW AVENUE"
"40699061","I.O. CAFE","793","FAIRVIEW AVENUE","Queens","11385","7184561207","Polish","793 FAIRVIEW AVENUE"
"50086767","QUEENS FRIED CHICKEN","10911","FARMERS BLVD","Queens","11412","7185003278","Chicken","10911 FARMERS BLVD"
"50072887","KIM PO","11006","FARMERS BLVD","Queens","11412","7182642828","Chinese","11006 FARMERS BLVD"
"50097071","GLACE","13810","FARMERS BLVD","Queens","11434","5164398270","Ice Cream, Gelato, Yogurt, Ices","13810 FARMERS BLVD"
"41428195","FARMERS PIZZERIA","111-36","FARMERS BOULEVARD","Queens","11412","7184641500","Pizza","111-36 FARMERS BOULEVARD"
"41548819","B & R SPICE WEST INDIAN FOOD","11106","FARMERS BOULEVARD","Queens","11412","7182641000","Caribbean","11106 FARMERS BOULEVARD"
"41008857","KRISS WEST INDIAN RESTAURANT","112-04","FARMERS BOULEVARD","Queens","11412","7184549300","Caribbean","112-04 FARMERS BOULEVARD"
"40734541","J & C SEAFOOD","112-10","FARMERS BOULEVARD","Queens","11412","7184546247","Seafood","112-10 FARMERS BOULEVARD"
"40556572","ORIENTAL STAR RESTAURANT","112-17","FARMERS BOULEVARD","Queens","11412","7182176842","Chinese","112-17 FARMERS BOULEVARD"
"50001172","POPEYES","117-25","FARMERS BOULEVARD","Queens","11412","7187238500","Chicken","117-25 FARMERS BOULEVARD"
"41260089","ASO ROCK LOUNGE AND RESTAURANT","138-24","FARMERS BOULEVARD","Queens","11434","7185251533","African","138-24 FARMERS BOULEVARD"
"50078829","NEW SUCCESS CHINESE","142-09","FARMERS BOULEVARD","Queens","11434","7189783911","Chinese","142-09 FARMERS BOULEVARD"
"50073194","PHO METRO","3116","FARRINGTON ST","Queens","11354","7188667435","Vietnamese/Cambodian/Malaysia","3116 FARRINGTON ST"
"50088436","TACO BELL","3122","FARRINGTON ST","Queens","11354","3477017760","Mexican","3122 FARRINGTON ST"
"50049519","DESIRED TASTE INTERNATIONAL FOOD","3520","FARRINGTON ST","Queens","11354","7188889622","Chinese","3520 FARRINGTON ST"
"50067973","WANG BIG BOWL NOODLE","3526","FARRINGTON ST","Queens","11354","6465925721","Chinese","3526 FARRINGTON ST"
"41471899","MING XING BBQ RESTAURANT","3514","FARRINGTON STREET","Queens","11354","7184610980","Korean","3514 FARRINGTON STREET"
"41316105","MAGNA BAR & RESTAURANT","3525","FARRINGTON STREET","Queens","11354","7184453352","Italian","3525 FARRINGTON STREET"
"50000841","FOREST HILLS LITTLE LEAGUE","66-01","FLEET STREET","Queens","11375","7185442296","American","66-01 FLEET STREET"
"50098496","LIZIZA GRILL & DELI","5220","FLUSHING AVE","Queens","11378","3473725085","Delicatessen","5220 FLUSHING AVE"
"50089647","ORIENTAL RED RESTAURANT INC.","5402","FLUSHING AVE","Queens","11378","9172913121","Chinese","5402 FLUSHING AVE"
"50083916","BAKE A BAGEL","6094","FLUSHING AVE","Queens","11378","6462692485","Café/Coffee/Tea","6094 FLUSHING AVE"
"50047049","PEGGY DEMPSEYS","6414","FLUSHING AVE","Queens","11378","7183263707","American","6414 FLUSHING AVE"
"50073708","IN BETWEEN CAFE","1866","FLUSHING AVENUE","Queens","11385","7189741116","American","1866 FLUSHING AVENUE"
"50089804","IN BETWEEN DOS CAFE","1866","FLUSHING AVENUE","Queens","11385","7187687656","Mexican","1866 FLUSHING AVENUE"
"50053730","D DELI COFFEE SHOP","1907","FLUSHING AVENUE","Queens","11385","3472234679","Café/Coffee/Tea","1907 FLUSHING AVENUE"
"50002092","LA LAMPARA CAFE","54-18","FLUSHING AVENUE","Queens","11378","3478202261","American","54-18 FLUSHING AVENUE"
"41502643","888 KITCHEN","60-92","FLUSHING AVENUE","Queens","11378","7188948889","Chinese","60-92 FLUSHING AVENUE"
"41641837","JOE'S PIZZERIA RESTAURANT & DELI","6116","FLUSHING AVENUE","Queens","11378","7188943661","Pizza","6116 FLUSHING AVENUE"
"50015241","MOON PALACE KITCHEN","63-12","FLUSHING AVENUE","Queens","11378","7188942392","Chinese","63-12 FLUSHING AVENUE"
"50103166","DELICIOUS CARIBBEAN RESTAURANT","14704","FOCH BLVD","Queens","11436","3472381237","Caribbean","14704 FOCH BLVD"
